Log file open, 12/10/22 10:45:49
[2022.12.10-10.52.54:674][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_12 (TFO_AutoDXT, 512x256 x1x1x1) (Required Memory Estimate: 20.895758 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:678][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_13 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:700][833]LogTexture: Display: Waiting for textures to be ready 46/376 (/Game/ParagonProps/Agora/Agora_AssetMap_BuiltData) ...
[2022.12.10-10.52.54:706][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_14 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:710][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_15 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:726][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_16 (TFO_AutoDXT, 512x256 x1x1x1) (Required Memory Estimate: 20.895758 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:742][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_17 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:751][833]LogTexture: Display: Waiting for textures to be ready 49/376 (/Game/ParagonProps/Agora/Agora_AssetMap_BuiltData) ...
[2022.12.10-10.52.54:755][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_18 (TFO_AutoDXT, 512x256 x1x1x1) (Required Memory Estimate: 20.895758 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:778][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_19 (TFO_AutoDXT, 512x256 x1x1x1) (Required Memory Estimate: 20.895758 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:787][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_2 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:791][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_20 (TFO_AutoDXT, 256x128 x1x1x1) (Required Memory Estimate: 5.270758 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:793][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_21 (TFO_AutoDXT, 128x64 x1x1x1) (Required Memory Estimate: 1.364508 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:795][833]LogTexture: Display: Waiting for textures to be ready 52/376 (/Game/ParagonProps/Agora/Agora_AssetMap_BuiltData) ...
[2022.12.10-10.52.54:796][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_22 (TFO_AutoDXT, 64x32 x1x1x1) (Required Memory Estimate: 0.387945 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:809][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_3 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:811][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_4 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:839][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_5 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:888][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_6 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:926][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_7 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:964][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_8 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:969][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_52 (G8, 1024x1024 x1x1x1) (Required Memory Estimate: 24.062494 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:972][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:SkyOcclusion0_9 (TFO_AutoDXT, 1024x512 x1x1x1) (Required Memory Estimate: 85.270815 MB), EncodeSpeed: Fast
[2022.12.10-10.52.54:983][833]LogTexture: Display: Waiting for textures to be ready 63/376 (/Game/ParagonProps/Agora/Agora_AssetMap_BuiltData) ...
[2022.12.10-10.52.54:993][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_53 (G8, 1024x1024 x1x1x1) (Required Memory Estimate: 24.062494 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:007][833]LogTexture: Display: Waiting for textures to be ready 64/376 (/Game/ParagonProps/Agora/Agora_AssetMap_BuiltData) ...
[2022.12.10-10.52.55:028][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_54 (G8, 1024x1024 x1x1x1) (Required Memory Estimate: 24.062494 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:033][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_55 (G8, 1024x1024 x1x1x1) (Required Memory Estimate: 24.062494 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:048][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_56 (G8, 1024x1024 x1x1x1) (Required Memory Estimate: 24.062494 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:066][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_58 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:069][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_57 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:083][833]LogTexture: Display: Waiting for textures to be ready 65/376 (/Game/ParagonProps/Agora/Agora_AssetMap_BuiltData) ...
[2022.12.10-10.52.55:085][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_60 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:085][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_59 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:085][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_61 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:093][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_62 (G8, 1024x256 x1x1x1) (Required Memory Estimate: 6.062496 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:101][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_64 (G8, 1024x256 x1x1x1) (Required Memory Estimate: 6.062496 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:103][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_65 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:103][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_66 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:108][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_63 (G8, 512x128 x1x1x1) (Required Memory Estimate: 1.562496 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:111][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_68 (G8, 128x64 x1x1x1) (Required Memory Estimate: 0.24999 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:112][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_67 (G8, 1024x512 x1x1x1) (Required Memory Estimate: 12.06249 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:113][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Agora_AssetMap_BuiltData.Agora_AssetMap_BuiltData:ShadowMapTexture2D_69 (G8, 32x32 x1x1x1) (Required Memory Estimate: 0.085932 MB), EncodeSpeed: Fast
[2022.12.10-10.52.55:154][833]LogTexture: Display: Waiting for textures to be ready 84/376 (/Game/ParagonProps/Agora/Props/Textures/T_DirtLeakAO_M) ...
[2022.12.10-10.52.55:453][833]LogStaticMesh: Built static mesh [2.93s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_I_B.Base_Wall_Piece_I_B
[2022.12.10-10.52.55:676][833]LogStaticMesh: Built static mesh [49.20s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_GHI.Base_Wall_Piece_GHI
[2022.12.10-10.52.55:701][833]LogStaticMesh: Display: Building static mesh Base_Wall_Piece_GHI...
[2022.12.10-10.52.55:861][833]LogStaticMesh: Built static mesh [3.14s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_F_B.Base_Wall_Piece_F_B
[2022.12.10-10.52.56:039][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Rusty_Earth_N.T_Rusty_Earth_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 381.562488 MB), EncodeSpeed: Fast
[2022.12.10-10.52.56:082][833]LogStaticMesh: Built static mesh [2.92s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_Metal_B.Base_Wall_Piece_Metal_B
[2022.12.10-10.52.56:086][833]LogStaticMesh: Display: Building static mesh Base_Wall_Piece_Metal_B...
[2022.12.10-10.52.56:375][833]LogStaticMesh: Built static mesh [48.69s] /Game/ParagonProps/Agora/Props/Meshes/Base_Spawn_Pad.Base_Spawn_Pad
[2022.12.10-10.52.56:613][833]LogStaticMesh: Built static mesh [2.49s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_J.Base_Wall_Piece_J
[2022.12.10-10.52.56:704][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_DirtLeakAO_M.T_DirtLeakAO_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.52.56:823][833]LogStaticMesh: Built static mesh [2.39s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_J_B.Base_Wall_Piece_J_B
[2022.12.10-10.52.56:988][833]LogTexture: Display: Waiting for textures to be ready 86/376 (/Game/ParagonProps/Agora/Props/Textures/T_SoilMud2_D) ...
[2022.12.10-10.52.57:503][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_SoilMud2_D.T_SoilMud2_D (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.52.58:099][833]LogStaticMesh: Built static mesh [6.02s] /Game/ParagonProps/Agora/Props/Meshes/Agora_Deco_Portal_B.Agora_Deco_Portal_B
[2022.12.10-10.52.58:537][833]LogStaticMesh: Built static mesh [2.45s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_Metal_B.Base_Wall_Piece_Metal_B
[2022.12.10-10.52.58:977][833]LogTexture: Display: Waiting for textures to be ready 87/376 (/Game/ParagonProps/Agora/Props/Textures/T_SoilMud2_H) ...
[2022.12.10-10.52.59:546][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_SoilMud2_H.T_SoilMud2_H (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.52.59:905][833]LogTexture: Display: Waiting for textures to be ready 88/376 (/Game/ParagonProps/Agora/Props/Textures/T_SoilMud2_N) ...
[2022.12.10-10.53.00:021][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_SoilMud2_N.T_SoilMud2_N (TFO_BC5, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.00:273][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Chipped_Black_D.Marble_Chipped_Black_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.00:309][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Chipped_D.Marble_Chipped_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.00:366][833]LogStaticMesh: Built static mesh [6.90s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_K_B.Base_Wall_Piece_K_B
[2022.12.10-10.53.00:370][833]LogStaticMesh: Display: Building static mesh Base_Wall_Piece_K_B...
[2022.12.10-10.53.00:389][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Chipped_M.Marble_Chipped_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.00:409][833]LogStaticMesh: Built static mesh [4.71s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_GHI.Base_Wall_Piece_GHI
[2022.12.10-10.53.00:610][833]LogStaticMesh: Built static mesh [7.73s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_K.Base_Wall_Piece_K
[2022.12.10-10.53.00:619][833]LogStaticMesh: Display: Building static mesh Base_Wall_Piece_K...
[2022.12.10-10.53.00:740][833]LogTexture: Display: Waiting for textures to be ready 92/376 (/Game/ParagonProps/Agora/Props/Textures/Marble_Chipped_N) ...
[2022.12.10-10.53.01:333][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_worn_D.Marble_worn_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 304.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.01:384][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Damaged_D.Marble_Damaged_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.01:473][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Damaged_Black_D.Marble_Damaged_Black_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.01:691][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Chipped_N.Marble_Chipped_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 381.562488 MB), EncodeSpeed: Fast
[2022.12.10-10.53.01:802][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_worn_Black_D.Marble_worn_Black_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 304.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.01:872][833]LogTexture: Display: Waiting for textures to be ready 95/376 (/Game/ParagonProps/Agora/Props/Textures/Marble_Damaged_M) ...
[2022.12.10-10.53.02:074][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Damaged_N.Marble_Damaged_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 381.562488 MB), EncodeSpeed: Fast
[2022.12.10-10.53.02:088][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_worn_M.Marble_worn_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 304.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.02:117][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_Damaged_M.Marble_Damaged_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.02:246][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Marble_worn_N.Marble_worn_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 397.562488 MB), EncodeSpeed: Fast
[2022.12.10-10.53.02:463][833]LogTexture: Display: Waiting for textures to be ready 101/376 (/Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_Black_D) ...
[2022.12.10-10.53.02:726][833]LogStall: Stall detector 'AsyncCompilationHelpers::FinishCompilation' exceeded budget of 10.000000s, reporting...
[2022.12.10-10.53.04:062][833]LogStall: Stall detector 'AsyncCompilationHelpers::FinishCompilation' report submitted, and took 0.049972s
[2022.12.10-10.53.04:907][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_Black_D.T_Stairs_PM_Black_D (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.05:130][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_D.T_Stairs_PM_D (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.05:979][833]LogTexture: Display: Waiting for textures to be ready 103/376 (/Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_M) ...
[2022.12.10-10.53.06:770][833]LogStaticMesh: Built static mesh [6.40s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_K_B.Base_Wall_Piece_K_B
[2022.12.10-10.53.07:676][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_M.T_Stairs_PM_M (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.07:963][833]LogStaticMesh: Built static mesh [7.35s] /Game/ParagonProps/Agora/Props/Meshes/Base_Wall_Piece_K.Base_Wall_Piece_K
[2022.12.10-10.53.07:978][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_N.T_Stairs_PM_N (TFO_BC5, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.08:507][833]LogTexture: Display: Waiting for textures to be ready 104/376 (/Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_N) ...
[2022.12.10-10.53.08:548][833]LogTexture: Display: Waiting for textures to be ready 105/376 (/Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_White_D) ...
[2022.12.10-10.53.10:221][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Stairs_PM_White_D.T_Stairs_PM_White_D (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.10:276][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_StairsEnd_Black_PM_D.T_StairsEnd_Black_PM_D (TFO_DXT1, 4096x4096 x1x1x1) (Required Memory Estimate: 1120.062483 MB), EncodeSpeed: Fast
[2022.12.10-10.53.11:088][833]LogTexture: Display: Waiting for textures to be ready 107/376 (/Game/ParagonProps/Agora/Props/Textures/T_StairsEnd_PM_D) ...
[2022.12.10-10.53.12:630][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_StairsEnd_PM_D.T_StairsEnd_PM_D (TFO_DXT1, 4096x4096 x1x1x1) (Required Memory Estimate: 1120.062483 MB), EncodeSpeed: Fast
[2022.12.10-10.53.12:798][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_StairsEnd_PM_M.T_StairsEnd_PM_M (TFO_DXT1, 4096x4096 x1x1x1) (Required Memory Estimate: 1120.062483 MB), EncodeSpeed: Fast
[2022.12.10-10.53.13:442][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_StairsSeam_N.T_StairsSeam_N (TFO_BC5, 512x2048 x1x1x1) (Required Memory Estimate: 213.562488 MB), EncodeSpeed: Fast
[2022.12.10-10.53.13:445][833]LogTexture: Display: Waiting for textures to be ready 109/376 (/Game/ParagonProps/Agora/Props/Textures/T_StairsEnd_PM_N) ...
[2022.12.10-10.53.15:152][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_StairsEnd_Whtie_PM_D.T_StairsEnd_Whtie_PM_D (TFO_DXT1, 4096x4096 x1x1x1) (Required Memory Estimate: 1120.062483 MB), EncodeSpeed: Fast
[2022.12.10-10.53.15:362][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_StairsEnd_PM_N.T_StairsEnd_PM_N (TFO_BC5, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.15:841][833]LogTexture: Display: Waiting for textures to be ready 112/376 (/Game/ParagonProps/Agora/Props/Textures/T_Metal_Patina_D) ...
[2022.12.10-10.53.15:954][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Metal_Patina_M.T_Metal_Patina_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.16:657][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Mossrocks_Moss_02_D2.T_Mossrocks_Moss_02_D2 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.16:709][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Metal_Patina_N.T_Metal_Patina_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 381.562488 MB), EncodeSpeed: Fast
[2022.12.10-10.53.17:325][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_Metal_Patina_D.T_Metal_Patina_D (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.18:242][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_LandscapeMoss_D.T_LandscapeMoss_D (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.18:571][833]LogTexture: Display: Waiting for textures to be ready 116/376 (/Game/ParagonProps/Agora/Props/Textures/T_LandscapeMoss_D) ...
[2022.12.10-10.53.18:952][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_LandscapeMoss_M.T_LandscapeMoss_M (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.19:713][833]LogTexture: Display: Waiting for textures to be ready 118/376 (/Game/ParagonProps/Agora/Props/Textures/T_MossMask_N) ...
[2022.12.10-10.53.20:004][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_MossMask_N.T_MossMask_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 381.562488 MB), EncodeSpeed: Fast
[2022.12.10-10.53.20:112][833]LogTexture: Display: Waiting for textures to be ready 119/376 (/Game/ParagonProps/Agora/Props/Textures/T_GDC_StonePath_Tile_M) ...
[2022.12.10-10.53.20:425][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/T_GDC_StonePath_Tile_M.T_GDC_StonePath_Tile_M (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2022.12.10-10.53.20:993][833]LogTexture: Display: Waiting for textures to be ready 120/376 (/Game/ParagonProps/Agora/Props/Textures/T_TilingMoss_Clovers-n-Flowers_01_D) ...
[2022.12.10-10.53.21:115][833]LogTexture: Display: Building textures: /Game/ParagonProps/Agora/Props/Textures/Artifacts_Static_Pillar_A_N.Artifacts_Static_Pillar_A_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 381.562488 MB), EncodeSpeed: Fast
